Date,Time,PM10 (μg/m³),PM2.5 (μg/m³),CO (μg/m³),NO2 (μg/m³),SO2 (μg/m³),Temp (°C),Humidity (%),Wind_Speed (km/h),Soil_Moisture (m³/m³),AQI
2022-10-02,02:00:00,52.6,36.9,546.0,13.9,6.3,21.7,76.0,3.8,0.389,84
2022-10-02,03:00:00,27.9,19.5,392.0,6.7,5.9,23.6,66.0,1.9,0.388,84
2022-10-02,04:00:00,23.8,16.6,333.0,4.0,5.1,25.0,64.0,2.4,0.386,84
2022-10-02,05:00:00,22.9,15.9,300.0,2.5,3.9,26.0,62.0,2.3,0.384,83
2022-10-02,06:00:00,23.6,16.5,274.0,1.5,2.7,26.6,61.0,2.9,0.382,83
2022-10-02,07:00:00,24.0,16.8,259.0,0.7,2.2,26.4,65.0,4.5,0.38,83
2022-10-02,08:00:00,24.4,17.1,255.0,0.2,2.0,24.7,70.0,0.4,0.393,82
2022-10-02,09:00:00,25.2,17.6,267.0,1.7,2.0,25.2,68.0,3.4,0.397,82
2022-10-02,10:00:00,26.3,18.3,284.0,4.6,2.0,24.2,73.0,3.6,0.397,82
2022-10-02,11:00:00,27.6,19.3,311.0,8.8,2.2,24.3,71.0,1.6,0.395,82
2022-10-02,12:00:00,34.2,23.9,399.0,18.6,2.5,21.8,83.0,2.9,0.387,81
2022-10-02,13:00:00,41.8,29.2,552.0,30.7,3.2,21.2,84.0,2.6,0.387,81
2022-10-02,14:00:00,52.5,36.7,770.0,47.8,4.1,20.8,85.0,2.2,0.387,81
2022-10-02,15:00:00,55.5,38.9,993.0,64.2,5.2,20.5,85.0,1.8,0.387,81
2022-10-02,16:00:00,50.5,35.4,1038.0,65.6,5.7,20.0,87.0,3.3,0.387,81
2022-10-02,17:00:00,47.4,33.2,1025.0,61.5,6.1,19.5,88.0,3.3,0.387,80
2022-10-02,18:00:00,45.8,32.0,987.0,54.2,6.4,19.3,88.0,2.9,0.387,80
2022-10-02,19:00:00,44.4,31.1,967.0,49.4,6.8,18.8,90.0,2.9,0.387,79
2022-10-02,20:00:00,43.9,30.7,939.0,43.8,7.3,18.8,89.0,2.2,0.387,79
2022-10-02,21:00:00,45.2,31.5,892.0,36.7,7.8,18.8,87.0,2.2,0.387,80
2022-10-02,22:00:00,47.0,32.9,856.0,32.2,8.2,18.8,87.0,2.5,0.387,80
2022-10-02,23:00:00,48.4,33.9,815.0,28.2,8.6,18.6,87.0,2.2,0.387,81
2022-10-03,00:00:00,57.5,40.3,849.0,28.6,8.9,19.0,83.0,3.3,0.385,82
2022-10-03,01:00:00,60.1,41.9,734.0,22.8,8.6,20.6,80.0,2.9,0.385,83
2022-10-03,02:00:00,46.2,32.2,570.0,14.4,8.2,22.5,76.0,3.4,0.385,84
2022-10-03,03:00:00,35.4,24.7,390.0,5.4,7.2,24.0,71.0,2.1,0.383,83
2022-10-03,04:00:00,30.9,21.6,331.0,2.7,6.1,25.5,65.0,2.4,0.382,84
2022-10-03,05:00:00,28.8,20.1,307.0,1.8,4.7,26.7,60.0,0.4,0.379,84
2022-10-03,06:00:00,28.2,19.7,290.0,1.5,3.0,26.8,61.0,4.2,0.379,84
2022-10-03,07:00:00,28.5,19.9,276.0,1.2,2.2,26.2,69.0,6.3,0.378,85
2022-10-03,08:00:00,28.5,20.0,269.0,1.4,1.8,23.6,74.0,5.0,0.39,85
2022-10-03,09:00:00,28.2,19.7,274.0,2.7,1.4,25.7,66.0,1.6,0.389,85
2022-10-03,10:00:00,29.5,20.7,292.0,5.1,1.4,25.2,66.0,3.6,0.388,85
2022-10-03,11:00:00,29.8,20.8,319.0,8.2,1.5,24.5,70.0,3.3,0.387,86
2022-10-03,12:00:00,30.4,21.2,389.0,16.0,2.2,22.9,81.0,3.3,0.382,86
2022-10-03,13:00:00,41.2,28.8,514.0,25.6,2.8,21.2,83.0,4.7,0.383,85
2022-10-03,14:00:00,47.3,33.1,691.0,39.2,3.6,20.3,87.0,4.0,0.388,85
2022-10-03,15:00:00,49.2,34.5,872.0,51.9,4.7,20.3,89.0,3.4,0.388,85
2022-10-03,16:00:00,51.9,36.3,912.0,52.7,5.2,20.6,86.0,2.3,0.388,85
2022-10-03,17:00:00,49.8,34.9,906.0,48.9,5.7,19.1,94.0,3.5,0.387,85
2022-10-03,18:00:00,48.5,34.0,858.0,41.3,6.1,18.9,95.0,2.2,0.387,85
2022-10-03,19:00:00,49.1,34.5,793.0,34.0,6.2,18.7,95.0,2.3,0.386,85
2022-10-03,20:00:00,48.8,34.1,703.0,25.0,6.2,18.2,96.0,2.6,0.386,85
2022-10-03,21:00:00,44.6,31.2,591.0,15.0,5.8,18.1,96.0,2.2,0.386,86
2022-10-03,22:00:00,39.5,27.6,527.0,10.5,5.1,17.9,96.0,1.1,0.386,86
2022-10-03,23:00:00,37.6,26.3,470.0,7.6,3.9,17.8,96.0,2.5,0.385,85
2022-10-04,00:00:00,31.1,21.7,458.0,9.3,3.3,18.0,94.0,2.5,0.382,85
2022-10-04,01:00:00,37.5,26.2,454.0,9.9,3.0,19.0,93.0,3.6,0.382,83
2022-10-04,02:00:00,35.2,24.6,449.0,10.6,2.7,21.5,83.0,3.4,0.381,82
2022-10-04,03:00:00,24.9,17.5,435.0,10.8,2.3,23.1,76.0,1.8,0.38,81
2022-10-04,04:00:00,27.5,19.3,414.0,9.6,2.2,22.5,78.0,2.3,0.381,80
2022-10-04,05:00:00,27.7,19.4,388.0,7.6,2.0,22.2,82.0,3.9,0.385,80
2022-10-04,06:00:00,28.3,19.8,364.0,5.9,2.0,22.6,81.0,3.4,0.386,80
2022-10-04,07:00:00,34.1,23.9,362.0,6.2,1.9,22.5,82.0,3.1,0.389,80
2022-10-04,08:00:00,32.9,23.1,368.0,7.1,2.0,22.6,82.0,2.1,0.394,80
2022-10-04,09:00:00,33.1,23.1,391.0,10.1,2.0,22.3,86.0,1.6,0.4,81
2022-10-04,10:00:00,32.6,22.8,425.0,14.9,2.0,21.6,84.0,1.8,0.414,81
2022-10-04,11:00:00,31.8,22.3,470.0,21.2,2.0,21.1,88.0,1.3,0.418,81
2022-10-04,12:00:00,26.4,18.5,476.0,23.6,2.3,20.4,93.0,0.8,0.427,81
2022-10-04,13:00:00,28.2,19.8,511.0,25.0,2.6,20.1,94.0,2.0,0.426,81
2022-10-04,14:00:00,26.7,18.6,560.0,27.0,3.1,19.9,95.0,3.4,0.429,80
2022-10-04,15:00:00,25.4,17.8,593.0,27.6,3.5,19.8,94.0,4.1,0.43,79
2022-10-04,16:00:00,23.2,16.2,565.0,24.8,3.3,19.6,93.0,4.9,0.43,77
2022-10-04,17:00:00,21.1,14.8,509.0,20.2,3.0,19.5,94.0,3.9,0.43,76
2022-10-04,18:00:00,17.8,12.4,434.0,14.4,2.6,19.4,95.0,3.1,0.43,74
2022-10-04,19:00:00,15.1,10.5,389.0,11.1,2.3,19.2,95.0,4.1,0.43,72
2022-10-04,20:00:00,12.9,9.0,346.0,8.1,2.0,19.1,95.0,3.9,0.43,70
2022-10-04,21:00:00,12.0,8.4,296.0,5.1,1.6,19.1,94.0,4.6,0.43,68
2022-10-04,22:00:00,10.6,7.4,263.0,3.7,1.5,18.9,94.0,5.5,0.43,66
2022-10-04,23:00:00,9.8,6.8,235.0,3.0,1.4,18.8,94.0,5.9,0.43,64
2022-10-05,00:00:00,10.1,7.1,228.0,3.8,1.5,19.4,90.0,5.6,0.429,62
2022-10-05,01:00:00,11.6,8.1,257.0,7.3,1.5,19.4,93.0,4.7,0.429,61
2022-10-05,02:00:00,13.9,9.7,297.0,12.4,1.5,19.7,93.0,5.6,0.43,59
2022-10-05,03:00:00,16.8,11.7,329.0,16.6,1.6,20.0,91.0,4.3,0.429,58
2022-10-05,04:00:00,20.2,14.1,315.0,15.4,1.8,19.9,91.0,4.2,0.43,57
2022-10-05,05:00:00,23.4,16.4,283.0,11.9,2.0,19.7,93.0,5.2,0.43,57
2022-10-05,06:00:00,24.4,17.1,249.0,8.4,2.2,19.9,91.0,6.0,0.43,57
2022-10-05,07:00:00,25.8,18.0,240.0,7.3,2.4,20.7,90.0,3.7,0.43,56
2022-10-05,08:00:00,27.1,18.9,239.0,6.9,2.7,21.1,88.0,4.2,0.427,56
2022-10-05,09:00:00,28.5,19.9,268.0,10.2,3.0,20.4,91.0,1.8,0.426,55
2022-10-05,10:00:00,29.7,20.8,325.0,17.5,3.2,21.1,87.0,1.3,0.424,55
2022-10-05,11:00:00,31.4,22.0,404.0,27.8,3.5,21.1,89.0,0.4,0.423,55
2022-10-05,12:00:00,33.5,23.5,497.0,37.5,3.6,21.8,82.0,2.2,0.423,55
2022-10-05,13:00:00,39.5,27.6,536.0,39.1,3.8,20.9,89.0,2.4,0.426,55
2022-10-05,14:00:00,36.7,25.7,591.0,41.3,4.1,20.6,92.0,2.4,0.429,56
2022-10-05,15:00:00,32.2,22.5,631.0,41.7,4.3,20.2,93.0,3.1,0.426,57
2022-10-05,16:00:00,29.6,20.7,611.0,38.3,4.3,19.9,93.0,3.8,0.425,57
2022-10-05,17:00:00,27.6,19.4,565.0,32.9,4.2,19.7,93.0,5.1,0.426,58
2022-10-05,18:00:00,24.4,17.1,489.0,25.1,4.0,19.6,93.0,4.3,0.428,58
2022-10-05,19:00:00,21.1,14.8,424.0,19.1,3.5,19.5,94.0,3.1,0.427,58
2022-10-05,20:00:00,18.2,12.7,349.0,12.9,3.0,19.2,95.0,2.6,0.425,59
2022-10-05,21:00:00,16.6,11.6,270.0,6.6,2.3,19.0,95.0,2.4,0.43,59
2022-10-05,22:00:00,15.0,10.4,238.0,4.2,2.0,18.7,97.0,2.7,0.43,59
2022-10-05,23:00:00,13.8,9.6,221.0,3.2,1.6,18.6,97.0,5.2,0.43,60
2022-10-06,00:00:00,13.9,9.7,214.0,3.2,1.2,18.5,96.0,3.2,0.43,60
2022-10-06,01:00:00,14.7,10.2,232.0,5.3,1.2,18.7,96.0,4.4,0.43,60
2022-10-06,02:00:00,13.3,9.3,257.0,8.4,1.3,19.2,95.0,3.9,0.43,60
2022-10-06,03:00:00,12.0,8.4,280.0,11.2,1.3,19.5,93.0,3.5,0.43,60
2022-10-06,04:00:00,13.4,9.4,279.0,10.8,1.3,19.9,92.0,3.1,0.43,60
2022-10-06,05:00:00,14.8,10.4,269.0,9.2,1.2,20.1,91.0,4.5,0.43,60
2022-10-06,06:00:00,22.4,15.7,254.0,7.2,1.3,20.2,89.0,1.6,0.43,59
2022-10-06,07:00:00,21.9,15.4,242.0,6.2,1.5,20.2,93.0,4.9,0.427,59
2022-10-06,08:00:00,23.7,16.6,228.0,5.2,1.9,20.2,90.0,4.7,0.43,59
2022-10-06,09:00:00,20.1,14.1,228.0,5.8,2.2,20.1,92.0,1.9,0.429,58
2022-10-06,10:00:00,18.0,12.5,248.0,8.8,2.3,20.0,92.0,1.9,0.426,58
2022-10-06,11:00:00,18.8,13.1,280.0,13.2,2.3,20.7,89.0,0.8,0.425,57
2022-10-06,12:00:00,25.9,18.0,338.0,17.1,3.6,19.4,98.0,2.8,0.424,56
2022-10-06,13:00:00,31.7,22.1,409.0,22.5,4.0,18.2,97.0,3.6,0.422,56
2022-10-06,14:00:00,35.2,24.6,511.0,30.1,4.4,18.2,97.0,2.5,0.421,55
2022-10-06,15:00:00,35.5,24.9,625.0,37.9,5.1,18.6,95.0,1.8,0.424,55
2022-10-06,16:00:00,36.6,25.6,675.0,40.0,5.3,18.5,97.0,2.1,0.423,56
2022-10-06,17:00:00,39.7,27.8,707.0,40.1,5.6,18.0,97.0,2.2,0.421,56
2022-10-06,18:00:00,42.1,29.5,706.0,37.2,5.6,18.3,96.0,1.8,0.43,57
2022-10-06,19:00:00,42.1,29.5,654.0,31.4,5.2,18.1,96.0,3.5,0.43,58
2022-10-06,20:00:00,39.8,27.8,570.0,23.1,4.5,17.8,98.0,3.7,0.426,59
2022-10-06,21:00:00,35.7,25.0,462.0,13.8,3.7,17.4,98.0,2.7,0.424,60
2022-10-06,22:00:00,26.5,18.5,399.0,9.9,3.3,16.9,99.0,4.1,0.423,62
2022-10-06,23:00:00,18.2,12.7,341.0,7.2,3.0,16.5,99.0,5.1,0.422,62
2022-10-07,00:00:00,21.4,15.0,276.0,4.3,2.5,17.5,96.0,3.9,0.415,63
2022-10-07,01:00:00,19.0,13.3,269.0,4.2,2.5,17.8,97.0,5.6,0.415,63
2022-10-07,02:00:00,20.0,13.9,258.0,4.2,2.5,19.0,95.0,3.7,0.417,63
2022-10-07,03:00:00,15.3,10.6,242.0,4.0,2.4,20.6,88.0,2.7,0.416,64
2022-10-07,04:00:00,16.1,11.1,228.0,3.5,2.1,22.7,76.0,2.8,0.415,64
2022-10-07,05:00:00,17.1,11.8,213.0,2.8,1.7,24.1,70.0,3.6,0.412,64
2022-10-07,06:00:00,18.2,12.5,200.0,2.2,1.3,24.6,71.0,4.5,0.41,64
2022-10-07,07:00:00,17.3,12.0,197.0,2.0,1.2,24.0,71.0,6.5,0.43,64
2022-10-07,08:00:00,20.8,14.4,197.0,2.1,1.3,21.7,80.0,5.9,0.428,64
2022-10-07,09:00:00,20.9,14.5,212.0,3.7,1.5,20.9,88.0,3.4,0.429,64
2022-10-07,10:00:00,18.5,12.8,232.0,6.4,1.5,20.7,87.0,2.3,0.427,64
2022-10-07,11:00:00,16.3,11.3,260.0,10.4,1.5,21.0,85.0,2.5,0.425,64
2022-10-07,12:00:00,32.0,22.2,377.0,20.0,2.8,20.7,85.0,1.0,0.421,63
2022-10-07,13:00:00,40.4,28.1,513.0,29.7,3.4,18.6,94.0,3.0,0.419,64
2022-10-07,14:00:00,50.9,35.5,705.0,43.3,4.3,18.4,95.0,1.4,0.418,64
2022-10-07,15:00:00,51.6,36.1,881.0,55.2,5.2,18.4,95.0,1.8,0.417,65
2022-10-07,16:00:00,46.2,32.4,874.0,53.5,5.6,18.8,95.0,2.5,0.417,66
2022-10-07,17:00:00,43.4,30.4,799.0,46.5,5.7,18.6,97.0,1.8,0.416,67
2022-10-07,18:00:00,42.3,29.5,687.0,36.1,5.7,18.6,97.0,1.1,0.416,67
2022-10-07,19:00:00,41.0,28.6,619.0,29.2,5.6,18.4,97.0,0.7,0.415,67
2022-10-07,20:00:00,40.0,27.9,548.0,22.0,5.2,18.4,97.0,2.9,0.415,67
2022-10-07,21:00:00,40.7,28.5,485.0,14.9,4.9,18.1,98.0,3.3,0.414,67
2022-10-07,22:00:00,45.4,31.8,491.0,13.6,4.8,18.1,98.0,2.2,0.416,67
2022-10-07,23:00:00,47.8,33.4,526.0,14.6,4.9,18.3,98.0,1.8,0.424,69
2022-10-08,00:00:00,51.5,36.0,612.0,18.6,7.1,18.8,96.0,2.7,0.423,70
2022-10-08,01:00:00,52.2,36.6,573.0,17.5,6.7,19.0,96.0,3.7,0.421,72
2022-10-08,02:00:00,34.2,23.9,517.0,15.9,6.2,20.5,91.0,2.2,0.42,74
2022-10-08,03:00:00,34.8,24.2,443.0,13.1,5.6,21.3,81.0,1.8,0.419,75
2022-10-08,04:00:00,33.1,22.9,394.0,10.4,5.3,22.5,76.0,3.4,0.418,76
2022-10-08,05:00:00,31.9,22.1,346.0,7.3,5.3,23.4,71.0,5.4,0.416,77
2022-10-08,06:00:00,32.5,22.5,302.0,4.2,5.2,24.1,64.0,9.4,0.415,78
2022-10-08,07:00:00,33.9,23.5,292.0,2.8,4.8,23.3,71.0,8.4,0.413,79
2022-10-08,08:00:00,35.5,24.7,298.0,2.2,4.4,23.8,70.0,7.7,0.411,80
2022-10-08,09:00:00,36.4,25.3,318.0,3.2,4.0,24.2,67.0,6.4,0.409,81
2022-10-08,10:00:00,35.7,24.9,336.0,5.9,3.8,23.7,67.0,6.4,0.408,82
2022-10-08,11:00:00,34.5,24.0,362.0,9.9,3.5,23.1,69.0,2.7,0.407,83
2022-10-08,12:00:00,26.1,18.2,363.0,14.6,2.7,22.4,72.0,3.3,0.405,84
2022-10-08,13:00:00,28.8,20.1,452.0,21.4,3.0,21.4,76.0,2.0,0.405,84
2022-10-08,14:00:00,31.3,21.9,580.0,31.0,3.5,19.7,87.0,1.9,0.405,83
2022-10-08,15:00:00,35.3,24.6,738.0,42.3,4.3,19.5,87.0,1.1,0.405,82
2022-10-08,16:00:00,39.7,27.8,832.0,47.8,4.9,19.2,88.0,1.4,0.405,81
2022-10-08,17:00:00,43.2,30.3,916.0,52.0,5.7,18.6,90.0,2.5,0.405,81
2022-10-08,18:00:00,44.0,30.9,980.0,53.9,6.4,17.8,94.0,4.4,0.405,81
2022-10-08,19:00:00,44.5,31.2,968.0,50.8,6.8,16.4,99.0,5.1,0.405,81
2022-10-08,20:00:00,45.9,32.1,919.0,44.9,6.8,15.9,100.0,4.7,0.405,81
2022-10-08,21:00:00,46.2,32.4,855.0,37.3,7.1,15.6,100.0,4.0,0.404,81
2022-10-08,22:00:00,46.7,32.7,841.0,34.0,7.6,15.7,98.0,3.6,0.404,82
2022-10-08,23:00:00,47.7,33.4,835.0,31.4,8.1,16.0,95.0,4.7,0.404,82
2022-10-09,00:00:00,34.2,23.9,714.0,24.9,6.3,18.1,86.0,2.5,0.403,82
2022-10-09,01:00:00,40.9,28.6,600.0,19.8,5.6,19.0,83.0,2.9,0.403,81
2022-10-09,02:00:00,35.2,24.6,437.0,12.6,4.6,21.7,74.0,2.2,0.402,80
2022-10-09,03:00:00,16.2,11.3,260.0,4.8,3.4,22.9,69.0,2.1,0.401,80
2022-10-09,04:00:00,14.6,10.1,203.0,2.5,2.8,23.7,67.0,4.4,0.4,79
2022-10-09,05:00:00,14.8,10.2,182.0,1.6,2.3,24.9,65.0,5.2,0.397,78
2022-10-09,06:00:00,15.3,10.6,169.0,1.2,1.8,24.8,65.0,7.0,0.401,77
2022-10-09,07:00:00,16.4,11.4,156.0,0.5,1.5,24.0,74.0,4.6,0.399,76
2022-10-09,08:00:00,16.5,11.4,149.0,0.0,1.5,23.8,75.0,8.4,0.403,75
2022-10-09,09:00:00,15.5,10.7,161.0,1.5,1.4,22.2,84.0,4.6,0.425,73
2022-10-09,10:00:00,15.2,10.4,179.0,5.1,1.2,22.9,82.0,5.2,0.421,72
2022-10-09,11:00:00,15.7,10.9,209.0,10.1,1.2,21.0,86.0,4.6,0.43,71
2022-10-09,12:00:00,24.2,16.8,264.0,14.6,1.5,21.4,85.0,1.8,0.398,70
2022-10-09,13:00:00,29.3,20.4,374.0,22.3,2.0,20.9,87.0,1.9,0.398,70
2022-10-09,14:00:00,33.5,23.3,530.0,33.2,2.8,20.5,88.0,1.1,0.398,70
2022-10-09,15:00:00,35.5,24.7,711.0,45.3,3.7,19.3,94.0,1.5,0.398,70
2022-10-09,16:00:00,37.7,26.3,798.0,50.1,4.3,19.2,95.0,2.6,0.398,70
2022-10-09,17:00:00,40.7,28.4,862.0,52.8,4.8,19.3,96.0,3.4,0.398,70
2022-10-09,18:00:00,40.5,28.3,892.0,52.6,5.3,19.2,97.0,3.5,0.397,69
2022-10-09,19:00:00,39.0,27.2,851.0,48.3,5.5,19.1,98.0,2.6,0.397,69
2022-10-09,20:00:00,40.4,28.2,769.0,41.3,5.6,18.9,96.0,4.0,0.397,69
2022-10-09,21:00:00,41.3,28.8,668.0,32.7,5.7,18.7,97.0,2.2,0.397,68
2022-10-09,22:00:00,42.0,29.3,633.0,29.0,6.0,18.4,97.0,1.1,0.397,68
2022-10-09,23:00:00,42.3,29.4,612.0,26.2,6.4,18.3,96.0,1.8,0.397,68
2022-10-10,00:00:00,39.5,27.5,634.0,28.0,6.7,18.5,94.0,1.8,0.408,67
2022-10-10,01:00:00,45.3,31.7,599.0,25.5,5.9,19.0,92.0,0.7,0.407,68
2022-10-10,02:00:00,55.3,38.6,549.0,21.9,5.0,20.3,87.0,0.8,0.407,68
2022-10-10,03:00:00,34.8,24.2,466.0,16.5,3.8,21.5,82.0,1.4,0.406,69
2022-10-10,04:00:00,26.5,18.4,384.0,11.8,3.0,22.6,77.0,4.6,0.404,70
2022-10-10,05:00:00,25.0,17.3,289.0,6.7,2.5,22.3,76.0,6.1,0.425,71
2022-10-10,06:00:00,24.8,17.2,192.0,1.6,1.8,21.1,86.0,4.3,0.419,72
2022-10-10,07:00:00,24.0,16.6,162.0,0.1,1.5,21.7,83.0,5.7,0.417,72
2022-10-10,08:00:00,23.2,16.1,154.0,0.0,1.2,22.2,81.0,5.0,0.415,73
2022-10-10,09:00:00,21.6,15.0,168.0,1.6,1.1,22.1,82.0,5.4,0.413,73
2022-10-10,10:00:00,20.3,14.1,185.0,4.8,1.1,21.8,81.0,5.4,0.411,74
2022-10-10,11:00:00,19.7,13.7,215.0,9.6,1.4,21.1,81.0,4.2,0.41,74
2022-10-10,12:00:00,25.6,17.9,319.0,19.0,2.3,19.9,84.0,3.6,0.41,74
2022-10-10,13:00:00,30.7,21.5,469.0,28.9,3.0,19.3,85.0,1.1,0.409,74
2022-10-10,14:00:00,36.6,25.5,682.0,42.7,4.0,18.7,88.0,0.4,0.408,74
2022-10-10,15:00:00,42.4,29.6,879.0,55.3,5.1,18.7,86.0,1.8,0.407,75
2022-10-10,16:00:00,45.8,31.9,878.0,55.1,5.3,18.4,87.0,3.3,0.406,75
2022-10-10,17:00:00,47.6,33.3,803.0,50.0,5.2,17.7,89.0,3.3,0.406,76
2022-10-10,18:00:00,40.4,28.2,694.0,41.6,5.3,17.5,90.0,1.8,0.405,76
2022-10-10,19:00:00,39.0,27.2,637.0,35.6,5.6,17.3,89.0,2.2,0.405,76
2022-10-10,20:00:00,40.5,28.3,579.0,28.8,5.9,17.4,88.0,2.9,0.404,76
2022-10-10,21:00:00,41.3,28.8,519.0,21.5,6.4,17.1,88.0,2.9,0.404,76
2022-10-10,22:00:00,41.1,28.6,502.0,19.1,6.8,17.1,87.0,2.2,0.403,76
2022-10-10,23:00:00,39.7,27.7,501.0,18.2,7.2,17.0,86.0,2.9,0.403,76
2022-10-11,00:00:00,48.4,33.8,607.0,24.8,7.7,17.5,81.0,3.7,0.403,76
2022-10-11,01:00:00,53.4,37.4,515.0,20.0,6.8,18.6,79.0,2.2,0.403,76
2022-10-11,02:00:00,36.7,25.6,384.0,13.1,5.5,20.3,73.0,2.6,0.402,77
2022-10-11,03:00:00,21.1,14.7,244.0,5.8,4.0,21.5,71.0,2.3,0.401,76
2022-10-11,04:00:00,18.5,12.8,204.0,3.5,3.2,22.6,70.0,4.7,0.399,75
2022-10-11,05:00:00,21.1,14.7,195.0,2.8,2.7,23.3,68.0,7.1,0.397,74
2022-10-11,06:00:00,23.7,16.5,195.0,2.3,2.2,22.9,70.0,6.5,0.398,74
2022-10-11,07:00:00,24.4,17.1,190.0,1.6,2.0,22.7,74.0,7.2,0.396,74
2022-10-11,08:00:00,25.1,17.5,190.0,1.0,2.0,21.8,79.0,6.0,0.395,74
2022-10-11,09:00:00,24.6,17.2,204.0,2.2,2.0,21.9,78.0,5.6,0.394,74
2022-10-11,10:00:00,23.2,16.2,226.0,5.4,2.0,22.1,75.0,4.8,0.393,74
2022-10-11,11:00:00,22.6,15.8,256.0,10.1,2.1,21.4,78.0,2.3,0.393,75
2022-10-11,12:00:00,23.7,16.6,284.0,15.4,1.9,19.3,85.0,2.9,0.395,75
2022-10-11,13:00:00,28.9,20.1,393.0,23.1,2.3,18.7,88.0,2.6,0.395,75
2022-10-11,14:00:00,34.8,24.3,548.0,34.1,3.0,18.2,91.0,3.2,0.395,75
2022-10-11,15:00:00,40.7,28.5,711.0,45.2,3.8,18.0,92.0,2.5,0.395,74
2022-10-11,16:00:00,46.7,32.7,761.0,47.9,4.0,18.0,92.0,2.2,0.395,74
2022-10-11,17:00:00,47.0,32.9,776.0,47.8,4.2,17.8,92.0,2.2,0.395,74
2022-10-11,18:00:00,43.0,30.2,748.0,43.7,4.1,17.2,93.0,4.4,0.395,74
2022-10-11,19:00:00,39.8,27.8,677.0,36.5,3.7,17.4,92.0,5.5,0.395,75
2022-10-11,20:00:00,36.2,25.3,572.0,26.4,3.0,17.5,92.0,4.0,0.395,75
2022-10-11,21:00:00,34.5,24.1,452.0,15.2,2.3,16.8,94.0,3.3,0.395,74
2022-10-11,22:00:00,35.6,24.9,410.0,11.4,2.0,16.3,94.0,3.3,0.394,74
2022-10-11,23:00:00,35.4,24.7,389.0,9.8,1.8,16.4,95.0,1.5,0.394,74
2022-10-12,00:00:00,25.4,17.8,272.0,5.3,1.1,17.6,95.0,3.1,0.396,73
2022-10-12,01:00:00,24.4,17.1,272.0,5.9,1.5,17.6,94.0,4.4,0.396,72
2022-10-12,02:00:00,24.1,16.8,272.0,6.7,2.0,19.3,86.0,1.5,0.395,70
2022-10-12,03:00:00,23.4,16.4,268.0,6.9,2.3,20.4,80.0,3.7,0.394,69
2022-10-12,04:00:00,21.7,15.2,258.0,5.8,2.3,21.4,76.0,1.6,0.393,70
2022-10-12,05:00:00,22.2,15.5,244.0,4.0,2.2,23.0,72.0,3.5,0.391,70
2022-10-12,06:00:00,22.5,15.8,228.0,2.1,2.0,22.3,76.0,5.6,0.39,70
2022-10-12,07:00:00,22.2,15.5,217.0,1.6,1.6,22.3,77.0,6.4,0.39,70
2022-10-12,08:00:00,20.1,14.0,207.0,1.5,1.2,20.9,84.0,4.6,0.39,70
2022-10-12,09:00:00,20.4,14.3,206.0,2.6,0.9,20.6,88.0,3.6,0.389,69
2022-10-12,10:00:00,22.1,15.4,212.0,4.0,0.9,20.9,85.0,4.2,0.389,69
2022-10-12,11:00:00,22.1,15.5,225.0,5.9,1.0,20.4,86.0,3.4,0.388,69
2022-10-12,12:00:00,26.3,18.3,317.0,16.0,2.3,19.8,87.0,5.4,0.386,69
2022-10-12,13:00:00,31.4,21.9,433.0,24.1,2.8,19.8,84.0,1.3,0.386,69
2022-10-12,14:00:00,36.2,25.3,597.0,35.5,3.5,18.5,91.0,2.3,0.386,69
2022-10-12,15:00:00,41.2,28.9,724.0,43.5,4.2,17.9,93.0,3.3,0.386,69
2022-10-12,16:00:00,38.1,26.7,662.0,37.5,4.1,17.5,94.0,3.7,0.386,69
2022-10-12,17:00:00,33.1,23.2,520.0,25.3,3.7,17.0,97.0,3.2,0.387,69
2022-10-12,18:00:00,30.0,21.0,360.0,11.4,3.0,17.0,98.0,2.5,0.387,68
2022-10-12,19:00:00,29.6,20.7,320.0,7.3,2.7,16.5,99.0,0.8,0.387,67
2022-10-12,20:00:00,29.2,20.4,309.0,5.7,2.3,16.1,100.0,1.8,0.387,67
2022-10-12,21:00:00,28.3,19.8,311.0,4.8,2.0,15.9,99.0,2.9,0.387,66
2022-10-12,22:00:00,29.0,20.3,318.0,4.7,1.9,15.5,98.0,4.0,0.387,66
2022-10-12,23:00:00,32.5,22.8,334.0,5.3,1.7,14.9,100.0,3.7,0.387,65
2022-10-13,00:00:00,49.4,34.6,469.0,13.4,6.0,15.6,99.0,2.9,0.39,65
2022-10-13,01:00:00,47.4,33.2,430.0,11.4,5.3,15.8,98.0,4.3,0.389,67
2022-10-13,02:00:00,30.9,21.5,374.0,8.5,4.3,18.4,90.0,3.6,0.389,68
2022-10-13,03:00:00,29.8,20.8,307.0,5.2,3.0,20.3,81.0,0.8,0.388,68
2022-10-13,04:00:00,26.4,18.5,275.0,3.7,2.4,21.9,72.0,2.2,0.387,69
2022-10-13,05:00:00,24.6,17.2,251.0,2.7,1.9,23.0,70.0,2.4,0.385,69
2022-10-13,06:00:00,24.4,17.1,228.0,1.9,1.3,23.2,71.0,4.6,0.384,69
2022-10-13,07:00:00,24.3,17.0,215.0,1.2,1.0,22.0,78.0,2.3,0.382,69
2022-10-13,08:00:00,24.3,17.0,206.0,0.9,0.9,21.7,76.0,3.2,0.381,70
2022-10-13,09:00:00,23.3,16.3,216.0,2.4,1.0,20.9,82.0,3.6,0.381,70
